@RELATION training_keyboard

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
6,3,1,0,1,1,1,1,1,1,0,8,12,1,5,1,0,10,13,0,359,Stop,358,West
6,3,1,0,1,1,1,1,1,1,0,9,12,1,5,1,0,10,13,0,358,West,357,West
5,3,1,0,1,1,1,1,1,1,0,9,13,1,5,1,0,10,14,0,357,West,356,West
4,3,1,0,1,1,1,1,1,1,0,8,13,1,5,1,0,9,14,0,356,West,355,North
3,3,1,0,1,1,1,1,1,1,0,9,13,1,5,1,0,9,14,0,355,North,354,North
3,4,1,1,1,1,1,1,1,1,0,9,14,1,5,1,0,10,14,0,354,North,353,North
3,5,1,1,1,1,1,1,1,1,0,9,14,1,5,1,0,9,14,0,353,North,352,North
3,6,1,1,1,1,1,1,1,1,0,9,14,1,5,1,0,9,13,0,352,North,351,North
3,7,1,1,1,1,1,1,1,1,0,10,14,1,5,1,0,9,12,0,351,North,350,North
3,8,1,1,1,1,1,1,1,1,0,10,13,1,5,1,0,9,12,0,350,North,349,North
3,9,1,1,1,1,1,1,1,1,0,10,13,1,5,1,0,8,12,0,349,North,348,North
3,10,1,1,1,1,1,1,1,1,0,10,12,1,5,1,0,8,13,0,348,North,347,North
3,11,1,1,0,1,1,1,1,1,0,10,12,1,5,1,0,8,14,0,347,North,346,North
3,12,1,1,0,1,1,1,1,1,0,11,12,1,5,1,0,9,14,0,346,North,345,North
3,13,1,1,0,1,1,1,1,1,0,12,12,1,5,1,0,9,13,0,345,North,344,East
3,14,0,1,1,1,1,1,1,1,0,13,12,1,5,1,0,8,13,0,344,East,343,East
4,14,0,0,1,1,1,1,1,1,0,13,12,1,5,1,0,8,12,0,343,East,342,East
5,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,8,12,0,342,East,341,East
6,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,8,13,0,341,East,340,East
7,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,8,14,0,340,East,539,East
8,14,0,1,1,1,1,1,1,1,0,12,12,1,5,1,1,9,14,0,539,East,538,East
9,14,0,1,1,1,1,1,1,1,0,11,12,1,5,1,1,7,1,0,538,East,537,South
10,14,0,1,1,1,1,1,1,1,0,10,12,1,5,1,1,7,1,0,537,South,536,South
10,13,1,1,0,1,1,1,1,1,0,9,12,1,5,1,1,7,1,0,536,South,535,Stop
10,12,1,0,1,1,1,1,1,1,0,8,12,1,5,1,1,7,1,0,535,Stop,534,West
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,6,6,0,5,12,0,13,5,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,6,5,0,5,12,0,13,6,0,12,12,0,-2,Stop,-3,East
12,10,0,0,1,1,1,0,6,6,0,5,12,0,13,6,0,11,12,0,-3,East,-4,South
13,10,0,1,1,1,1,0,6,5,0,6,12,0,12,6,0,12,12,0,-4,South,-5,South
13,9,1,1,1,0,1,0,6,6,0,6,12,0,12,6,0,12,12,0,-5,South,-6,East
13,8,1,0,1,1,1,0,7,6,0,6,12,0,11,6,0,12,12,0,-6,East,-7,South
14,8,1,1,1,1,1,0,7,5,0,5,12,0,12,6,0,13,12,0,-7,South,-8,South
14,7,1,1,1,0,1,0,7,6,0,6,12,0,12,6,0,12,12,0,-8,South,-9,West
14,6,1,1,1,1,1,0,6,6,0,6,12,0,12,5,0,13,12,0,-9,West,-10,West
13,6,0,1,1,1,1,0,7,6,0,6,12,0,11,5,0,13,12,0,-10,West,-11,South
12,6,0,1,1,1,1,0,8,6,0,6,12,0,10,5,0,13,12,0,-11,South,-12,West
12,5,1,1,1,1,1,0,8,5,0,5,12,0,10,5,0,13,12,0,-12,West,187,West
11,5,1,1,1,1,1,0,7,5,0,6,12,1,5,1,0,13,12,0,187,West,186,South
10,5,1,1,1,0,1,0,7,5,0,7,12,1,5,1,0,12,12,0,186,South,185,South
10,4,1,1,1,0,1,0,7,4,0,6,12,1,5,1,0,12,12,0,185,South,184,West
10,3,1,0,1,1,1,0,8,4,0,5,12,1,5,1,0,12,12,0,184,West,183,West
9,3,0,0,1,1,1,0,8,3,0,6,12,1,5,1,0,12,12,0,183,West,382,North
8,3,1,0,1,1,1,1,1,1,0,5,12,1,5,1,0,13,12,0,382,North,381,North
8,4,1,1,0,1,1,1,1,1,0,5,12,1,5,1,0,12,12,0,381,North,380,West
8,5,1,1,0,1,1,1,1,1,0,5,12,1,5,1,0,11,12,0,380,West,379,West
7,5,1,1,1,1,1,1,1,1,0,5,12,1,5,1,0,11,12,0,379,West,378,West
6,5,1,1,1,1,1,1,1,1,0,5,12,1,5,1,0,11,12,0,378,West,377,West
5,5,1,1,1,1,1,1,1,1,0,5,12,1,5,1,0,12,12,0,377,West,376,West
4,5,1,1,1,1,1,1,1,1,0,5,12,1,5,1,0,12,12,0,376,West,375,West
3,5,1,1,1,1,1,1,1,1,0,5,12,1,5,1,0,13,12,0,375,West,374,North
2,5,1,1,1,1,1,1,1,1,0,6,12,1,5,1,0,12,12,0,374,North,373,North
2,6,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,13,12,0,373,North,372,North
2,7,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,12,12,0,372,North,371,North
2,8,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,12,12,0,371,North,370,North
2,9,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,13,12,0,370,North,369,North
2,10,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,13,12,0,369,North,368,North
2,11,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,12,12,0,368,North,367,North
2,12,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,13,12,0,367,North,366,North
2,13,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,13,12,0,366,North,365,East
2,14,0,1,1,1,1,1,1,1,0,7,12,1,5,1,0,13,12,0,365,East,364,East
3,14,0,1,1,1,1,1,1,1,0,6,12,1,5,1,0,12,12,0,364,East,363,East
4,14,0,0,1,1,1,1,1,1,0,5,12,1,5,1,0,11,12,0,363,East,362,East
5,14,0,0,1,1,1,1,1,1,0,5,12,1,5,1,0,12,12,0,362,East,361,East
6,14,0,0,1,1,1,1,1,1,0,6,12,1,5,1,0,13,12,0,361,East,360,East
7,14,0,0,1,1,1,1,1,1,0,6,12,1,5,1,0,12,12,0,360,East,359,South
8,14,0,1,1,1,1,1,1,1,0,5,12,1,5,1,0,11,12,0,359,South,358,South
8,13,1,1,1,0,1,1,1,1,0,5,12,1,5,1,0,11,12,0,358,South,357,West
8,12,1,0,1,1,1,1,1,1,0,5,12,1,5,1,0,10,12,0,357,West,356,West
7,12,0,0,1,1,1,1,1,1,0,5,12,1,5,1,0,10,12,0,356,West,555,East
6,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,11,12,0,555,East,554,East
7,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,12,12,0,554,East,553,East
8,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,11,12,0,553,East,552,East
9,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,11,12,0,552,East,551,East
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,Stop,-1,Stop
14,1,0,0,1,1,1,0,11,13,0,14,13,0,15,13,0,17,13,1,-1,Stop,-2,East
14,1,0,0,1,1,1,0,12,13,0,14,13,0,15,13,0,17,13,1,-2,East,97,North
15,1,1,0,1,1,1,0,13,13,0,14,13,0,15,13,0,17,13,1,97,North,196,North
15,2,1,1,0,0,1,0,14,13,0,15,13,0,14,13,0,17,13,1,196,North,295,East
15,3,0,1,1,0,1,0,14,13,0,14,13,0,14,14,0,17,13,1,295,East,394,East
16,3,0,0,1,1,1,0,14,14,0,15,13,0,14,13,0,16,13,1,394,East,493,East
17,3,0,0,1,1,1,0,13,14,0,16,13,0,15,13,0,17,13,1,493,East,592,North
18,3,1,0,0,1,1,0,13,14,0,17,13,0,14,13,0,17,13,1,592,North,691,North
18,4,1,1,0,0,1,0,13,13,0,17,13,0,13,13,0,16,13,1,691,North,790,North
18,5,1,1,0,0,1,0,14,13,0,16,13,0,13,13,0,17,13,1,790,North,889,East
18,6,0,1,1,1,1,0,14,13,0,16,13,0,14,13,0,17,13,1,889,East,988,East
19,6,0,0,1,1,1,0,15,13,0,15,13,0,14,14,0,17,13,1,988,East,1087,East
20,6,0,0,1,1,1,0,16,13,0,14,13,0,14,14,0,16,13,1,1087,East,1186,North
21,6,1,1,0,1,1,0,17,13,0,15,13,0,14,15,0,16,13,1,1186,North,1285,North
21,7,1,1,0,0,1,0,16,13,0,16,13,0,14,15,0,16,13,1,1285,North,1384,North
21,8,1,1,0,0,1,0,15,13,0,15,13,0,13,15,0,17,13,1,1384,North,1483,North
21,9,1,1,1,1,1,0,16,13,0,14,13,0,13,14,0,17,13,1,1483,North,1582,North
21,10,1,1,0,0,1,0,16,13,0,14,14,0,13,15,0,17,13,1,1582,North,1681,North
21,11,1,1,0,0,1,0,15,13,0,14,15,0,14,15,0,16,13,1,1681,North,1780,North
21,12,1,1,0,0,1,0,15,13,0,13,15,0,15,15,0,17,13,1,1780,North,1879,West
21,13,1,1,1,1,1,0,15,13,0,13,15,0,15,16,0,17,13,1,1879,West,1878,West
20,13,0,0,1,1,1,0,14,13,0,13,15,0,15,15,0,17,13,2,1878,West,1877,North
19,13,1,1,1,0,1,0,15,13,0,14,15,0,15,16,0,17,13,3,1877,North,1876,North
19,14,1,1,0,0,1,0,16,13,0,14,15,0,15,17,0,17,13,2,1876,North,1875,West
19,15,0,1,0,1,1,0,16,13,0,14,15,0,15,17,0,17,13,2,1875,West,1874,West
18,15,0,0,1,1,1,0,17,13,0,14,14,0,15,18,0,16,13,3,1874,West,1873,West
17,15,0,0,1,1,1,0,16,13,0,14,15,0,15,18,0,16,13,3,1873,West,1872,West
16,15,0,0,1,1,1,0,16,13,0,14,14,0,15,17,0,16,13,3,1872,West,1871,West
15,15,1,0,1,1,1,0,15,13,0,14,14,0,15,16,0,17,13,3,1871,West,2070,West
14,15,0,1,1,1,1,0,16,13,1,3,1,0,15,16,0,16,13,4,2070,West,2069,West
13,15,0,1,1,1,1,0,16,13,1,2,1,0,15,15,0,15,13,4,2069,West,2068,West
12,15,1,0,1,1,1,0,16,13,1,2,1,0,16,15,0,14,13,3,2068,West,2067,East
11,15,0,0,1,1,1,0,16,13,1,1,1,0,17,15,0,15,13,3,2067,East,2066,East
12,15,1,0,1,1,1,0,16,13,1,1,2,0,16,15,0,14,13,3,2066,East,2065,South
13,15,0,1,1,1,1,0,17,13,1,1,1,0,15,15,0,14,14,4,2065,South,2264,South
13,14,1,1,1,0,1,0,16,13,1,2,1,0,15,16,1,7,1,5,2264,South,2263,East
13,13,1,0,1,1,1,0,15,13,1,2,1,0,15,15,1,7,1,5,2263,East,2262,East
14,13,1,0,1,1,1,0,16,13,1,3,1,0,16,15,1,8,1,5,2262,East,2261,East
15,13,0,0,1,1,1,0,17,13,1,4,1,0,17,15,1,9,1,4,2261,East,2260,East
16,13,0,0,1,1,1,0,17,13,1,5,1,0,18,15,1,8,1,4,2260,East,2459,West
17,13,0,0,0,1,1,1,2,1,1,5,1,0,17,15,1,9,1,4,2459,West,2458,West
16,13,0,0,1,1,1,1,2,1,1,4,1,0,16,15,1,8,1,4,2458,West,2457,West
15,13,0,0,1,1,1,1,2,1,1,5,1,0,15,15,1,7,1,4,2457,West,2456,North
14,13,1,0,1,1,1,1,2,1,1,4,1,0,15,16,1,8,1,5,2456,North,2455,North
14,14,1,1,0,1,1,1,1,1,1,4,1,0,15,16,1,8,1,5,2455,North,2454,East
14,15,0,1,1,1,1,1,2,1,1,3,1,0,15,16,1,8,1,4,2454,East,2453,North
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,Stop,-1,Stop
14,1,0,0,1,1,1,0,11,13,0,14,13,0,13,13,0,17,13,1,-1,Stop,-2,Stop
14,1,0,0,1,1,1,0,11,13,0,15,13,0,13,13,0,17,13,1,-2,Stop,-3,East
14,1,0,0,1,1,1,0,12,13,0,16,13,0,13,14,0,17,13,1,-3,East,96,North
15,1,1,0,1,1,1,0,13,13,0,16,13,0,14,14,0,17,13,1,96,North,195,North
15,2,1,1,0,0,1,0,14,13,0,16,13,0,13,14,0,16,13,1,195,North,294,Stop
15,3,0,1,1,0,1,0,14,13,0,15,13,0,13,14,0,15,13,1,294,Stop,293,East
15,3,0,1,1,0,1,0,13,13,0,15,13,0,13,14,0,16,13,1,293,East,392,East
16,3,0,0,1,1,1,0,13,13,0,14,13,0,13,15,0,17,13,1,392,East,491,East
17,3,0,0,1,1,1,0,12,13,0,15,13,0,12,15,0,17,13,1,491,East,590,Stop
18,3,1,0,0,1,1,0,13,13,0,16,13,0,13,15,0,17,13,1,590,Stop,589,North
18,3,1,0,0,1,1,0,14,13,0,16,13,0,12,15,0,17,13,1,589,North,688,North
18,4,1,1,0,0,1,0,14,14,0,17,13,0,12,16,0,16,13,1,688,North,787,North
18,5,1,1,0,0,1,0,13,14,0,17,13,0,12,15,0,16,13,1,787,North,886,East
18,6,0,1,1,1,1,0,14,14,0,17,13,0,13,15,0,17,13,1,886,East,985,East
19,6,0,0,1,1,1,0,14,14,0,17,13,0,12,15,0,16,13,1,985,East,1084,East
20,6,0,0,1,1,1,0,13,14,0,16,13,0,12,16,0,15,13,1,1084,East,1183,Stop
21,6,1,1,0,1,1,0,13,14,0,15,13,0,12,16,0,14,13,1,1183,Stop,1182,North
21,6,1,1,0,1,1,0,14,14,0,16,13,0,12,16,0,13,13,1,1182,North,1281,North
21,7,1,1,0,0,1,0,14,13,0,17,13,0,12,16,0,14,13,1,1281,North,1380,North
21,8,1,1,0,0,1,0,13,13,0,16,13,0,12,15,0,15,13,1,1380,North,1479,North
21,9,1,1,1,1,1,0,12,13,0,16,13,0,12,15,0,14,13,1,1479,North,1578,North
21,10,1,1,0,0,1,0,11,13,0,16,13,0,12,16,0,13,13,1,1578,North,1677,North
21,11,1,1,0,0,1,0,12,13,0,15,13,0,12,16,0,14,13,1,1677,North,1776,North
21,12,1,1,0,0,1,0,13,13,0,15,13,0,12,16,0,14,13,1,1776,North,1875,West
21,13,1,1,1,1,1,0,14,13,0,15,13,0,12,15,0,14,13,1,1875,West,1874,West
20,13,0,0,1,1,1,0,15,13,0,14,13,0,12,16,0,13,13,2,1874,West,1873,North
19,13,1,1,1,0,1,0,15,13,0,15,13,0,12,15,0,14,13,3,1873,North,1872,North
19,14,1,1,0,0,1,0,14,13,0,15,13,0,12,15,0,13,13,2,1872,North,1871,West
19,15,0,1,0,1,1,0,14,14,0,15,13,0,12,16,0,13,14,2,1871,West,1870,West
18,15,0,0,1,1,1,0,13,14,0,15,13,0,12,15,0,13,15,3,1870,West,1869,West
17,15,0,0,1,1,1,0,13,14,0,14,13,0,13,15,0,13,15,3,1869,West,1868,West
16,15,0,0,1,1,1,0,13,14,0,13,13,0,13,14,0,13,14,3,1868,West,1867,West
15,15,1,0,1,1,1,0,14,14,0,13,13,0,13,13,0,13,15,3,1867,West,1866,West
14,15,0,1,1,1,1,0,14,13,0,13,14,0,13,13,0,12,15,4,1866,West,1865,West
13,15,0,1,1,1,1,0,15,13,0,14,14,0,14,13,0,12,16,4,1865,West,1864,North
12,15,1,0,1,1,1,0,15,13,0,13,14,0,13,13,0,12,17,3,1864,North,2063,North
12,16,1,1,0,0,1,0,16,13,0,13,15,0,13,13,1,7,1,2,2063,North,2062,South
12,17,1,1,0,0,1,0,15,13,0,13,14,0,13,13,1,8,1,1,2062,South,2061,South
12,16,1,1,0,0,1,0,14,13,0,13,14,0,12,13,1,9,1,2,2061,South,2060,East
12,15,1,0,1,1,1,0,14,14,0,14,14,0,12,13,1,9,1,3,2060,East,2059,South
13,15,0,1,1,1,1,0,14,13,0,14,14,0,11,13,1,9,1,4,2059,South,2058,South
13,14,1,1,1,0,1,0,14,14,0,14,13,0,11,13,1,10,1,5,2058,South,2057,East
13,13,1,0,1,1,1,0,14,14,0,15,13,0,12,13,1,10,1,5,2057,East,2056,East
14,13,1,0,1,1,1,0,14,15,0,15,13,0,12,13,1,9,1,5,2056,East,2255,East
15,13,0,0,1,1,1,0,15,15,1,3,1,0,13,13,1,8,1,4,2255,East,2254,East
16,13,0,0,1,1,1,0,16,15,1,3,1,0,14,13,1,9,1,4,2254,East,2253,West
17,13,0,0,0,1,1,0,16,15,1,4,1,0,15,13,1,9,1,4,2253,West,2452,West
16,13,0,0,1,1,1,0,16,15,1,4,1,1,5,1,1,8,1,4,2452,West,2451,West
15,13,0,0,1,1,1,0,15,15,1,4,1,1,5,1,1,9,1,4,2451,West,2450,North
14,13,1,0,1,1,1,0,15,16,1,5,1,1,6,1,1,8,1,5,2450,North,2449,North
14,14,1,1,0,1,1,0,15,15,1,4,1,1,5,1,1,9,1,5,2449,North,2448,East
14,15,0,1,1,1,1,0,16,15,1,4,1,1,4,1,1,8,1,4,2448,East,2447,East
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,Stop,-1,Stop
14,1,0,0,1,1,1,0,11,13,0,13,14,0,15,13,0,17,13,1,-1,Stop,-2,Stop
14,1,0,0,1,1,1,0,11,13,0,13,14,0,15,13,0,17,13,1,-2,Stop,-3,Stop
14,1,0,0,1,1,1,0,12,13,0,13,13,0,14,13,0,17,13,1,-3,Stop,-4,Stop
14,1,0,0,1,1,1,0,11,13,0,13,14,0,14,13,0,16,13,1,-4,Stop,-5,East
14,1,0,0,1,1,1,0,10,13,0,14,14,0,14,14,0,16,13,1,-5,East,94,North
15,1,1,0,1,1,1,0,11,13,0,13,14,0,13,14,0,15,13,1,94,North,193,North
15,2,1,1,0,0,1,0,11,13,0,13,15,0,14,14,0,16,13,1,193,North,292,East
15,3,0,1,1,0,1,0,11,13,0,14,15,0,14,15,0,17,13,1,292,East,391,East
16,3,0,0,1,1,1,0,11,13,0,14,15,0,14,15,0,17,13,1,391,East,490,East
17,3,0,0,1,1,1,0,11,13,0,13,15,0,14,15,0,17,13,1,490,East,589,North
18,3,1,0,0,1,1,0,11,13,0,14,15,0,13,15,0,17,13,1,589,North,688,North
18,4,1,1,0,0,1,0,11,13,0,15,15,0,13,14,0,16,13,1,688,North,787,North
18,5,1,1,0,0,1,0,11,13,0,15,15,0,13,13,0,15,13,1,787,North,886,East
18,6,0,1,1,1,1,0,11,13,0,16,15,0,14,13,0,14,13,1,886,East,985,East
19,6,0,0,1,1,1,0,11,13,0,17,15,0,13,13,0,15,13,1,985,East,1084,East
20,6,0,0,1,1,1,0,12,13,0,18,15,0,14,13,0,16,13,1,1084,East,1183,Stop
21,6,1,1,0,1,1,0,12,13,0,17,15,0,13,13,0,16,13,1,1183,Stop,1182,North
21,6,1,1,0,1,1,0,12,13,0,16,15,0,13,13,0,16,13,1,1182,North,1281,North
21,7,1,1,0,0,1,0,12,13,0,16,15,0,14,13,0,16,13,1,1281,North,1380,North
21,8,1,1,0,0,1,0,13,13,0,16,15,0,14,14,0,16,13,1,1380,North,1479,North
21,9,1,1,1,1,1,0,12,13,0,17,15,0,14,13,0,17,13,1,1479,North,1578,North
21,10,1,1,0,0,1,0,11,13,0,17,15,0,15,13,0,17,13,1,1578,North,1677,North
21,11,1,1,0,0,1,0,10,13,0,18,15,0,15,13,0,17,13,1,1677,North,1776,North
21,12,1,1,0,0,1,0,11,13,0,18,15,0,15,13,0,16,13,1,1776,North,1875,West
21,13,1,1,1,1,1,0,12,13,0,19,15,0,16,13,0,16,13,1,1875,West,1874,West
20,13,0,0,1,1,1,0,12,13,0,19,15,0,17,13,0,17,13,2,1874,West,1873,North
19,13,1,1,1,0,1,0,12,13,0,18,15,0,16,13,0,17,13,3,1873,North,1872,North
19,14,1,1,0,0,1,0,11,13,0,17,15,0,17,13,0,16,13,2,1872,North,1871,West
19,15,0,1,0,1,1,0,11,13,0,18,15,0,16,13,0,16,13,2,1871,West,2070,West
18,15,0,0,1,1,1,0,12,13,1,4,1,0,16,13,0,15,13,3,2070,West,2069,West
17,15,0,0,1,1,1,0,12,13,1,5,1,0,15,13,0,16,13,3,2069,West,2068,West
16,15,0,0,1,1,1,0,11,13,1,6,1,0,16,13,0,16,13,3,2068,West,2067,West
15,15,1,0,1,1,1,0,11,13,1,6,1,0,17,13,0,16,13,3,2067,West,2066,South
14,15,0,1,1,1,1,0,12,13,1,5,1,0,17,13,0,17,13,4,2066,South,2065,South
14,14,1,1,0,1,1,0,13,13,1,5,1,0,16,13,0,17,13,5,2065,South,2064,East
14,13,1,0,1,1,1,0,12,13,1,4,1,0,16,13,0,17,13,5,2064,East,2063,East
15,13,0,0,1,1,1,0,13,13,1,5,1,0,17,13,0,16,13,4,2063,East,2262,East
16,13,0,0,1,1,1,0,14,13,1,4,1,0,17,13,1,7,1,4,2262,East,2461,West
17,13,0,0,0,1,1,0,13,13,1,3,1,1,4,1,1,8,1,4,2461,West,2460,West
16,13,0,0,1,1,1,0,13,13,1,3,1,1,3,1,1,9,1,4,2460,West,2459,West
15,13,0,0,1,1,1,0,13,13,1,4,1,1,2,1,1,9,1,4,2459,West,2458,West
14,13,1,0,1,1,1,0,12,13,1,5,1,1,2,1,1,9,1,5,2458,West,2457,West
13,13,1,0,1,1,1,0,11,13,1,5,1,1,3,1,1,10,1,5,2457,West,2456,West
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,Stop,-1,Stop
14,1,0,0,1,1,1,0,10,13,0,14,13,0,14,14,0,17,13,1,-1,Stop,-2,Stop
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,14,0,16,13,1,-2,Stop,-3,Stop
14,1,0,0,1,1,1,0,11,13,0,12,13,0,13,14,0,15,13,1,-3,Stop,-4,East
14,1,0,0,1,1,1,0,11,13,0,13,13,0,14,14,0,14,13,1,-4,East,95,North
15,1,1,0,1,1,1,0,11,13,0,12,13,0,14,13,0,13,13,1,95,North,194,North
15,2,1,1,0,0,1,0,11,13,0,12,13,0,14,14,0,12,13,1,194,North,293,East
15,3,0,1,1,0,1,0,10,13,0,12,13,0,13,14,0,12,13,1,293,East,392,East
16,3,0,0,1,1,1,0,11,13,0,11,13,0,13,13,0,11,13,1,392,East,491,East
17,3,0,0,1,1,1,0,10,13,0,11,13,0,14,13,0,10,13,1,491,East,590,North
18,3,1,0,0,1,1,0,10,13,0,12,13,0,13,13,0,11,13,1,590,North,689,North
18,4,1,1,0,0,1,0,10,13,0,11,13,0,14,13,0,10,13,1,689,North,788,North
18,5,1,1,0,0,1,0,11,13,0,10,13,0,14,14,0,10,13,1,788,North,887,East
18,6,0,1,1,1,1,0,12,13,0,10,13,0,14,15,0,10,13,1,887,East,986,East
19,6,0,0,1,1,1,0,12,13,0,11,13,0,15,15,0,10,13,1,986,East,1085,East
20,6,0,0,1,1,1,0,12,13,0,10,13,0,15,16,0,11,13,1,1085,East,1184,North
21,6,1,1,0,1,1,0,13,13,0,10,13,0,15,16,0,10,13,1,1184,North,1283,North
21,7,1,1,0,0,1,0,14,13,0,10,13,0,15,16,0,11,13,1,1283,North,1382,North
21,8,1,1,0,0,1,0,14,13,0,11,13,0,15,16,0,12,13,1,1382,North,1481,North
21,9,1,1,1,1,1,0,15,13,0,11,13,0,15,16,0,12,13,1,1481,North,1580,North
21,10,1,1,0,0,1,0,14,13,0,12,13,0,15,16,0,12,13,1,1580,North,1679,North
21,11,1,1,0,0,1,0,15,13,0,12,13,0,15,16,0,12,13,1,1679,North,1778,North
21,12,1,1,0,0,1,0,14,13,0,11,13,0,15,15,0,11,13,1,1778,North,1877,West
21,13,1,1,1,1,1,0,14,13,0,12,13,0,14,15,0,11,13,1,1877,West,1876,West
20,13,0,0,1,1,1,0,13,13,0,13,13,0,14,15,0,12,13,2,1876,West,1875,North
19,13,1,1,1,0,1,0,14,13,0,14,13,0,14,15,0,12,13,3,1875,North,1874,North
19,14,1,1,0,0,1,0,14,13,0,14,13,0,14,15,0,13,13,2,1874,North,1873,West
19,15,0,1,0,1,1,0,15,13,0,13,13,0,14,15,0,13,14,2,1873,West,1872,West
18,15,0,0,1,1,1,0,16,13,0,12,13,0,14,15,0,13,14,3,1872,West,1871,West
17,15,0,0,1,1,1,0,15,13,0,13,13,0,15,15,0,13,14,3,1871,West,1870,West
16,15,0,0,1,1,1,0,15,13,0,14,13,0,15,15,0,13,14,3,1870,West,2069,West
15,15,1,0,1,1,1,0,15,13,0,14,13,1,6,1,0,13,15,3,2069,West,2068,West
14,15,0,1,1,1,1,0,15,13,0,14,14,1,5,1,0,12,15,4,2068,West,2267,West
13,15,0,1,1,1,1,0,16,13,0,14,14,1,5,1,1,7,1,4,2267,West,2266,West
12,15,1,0,1,1,1,0,15,13,0,13,14,1,4,1,1,7,1,3,2266,West,2265,East
11,15,0,0,1,1,1,0,15,13,0,13,15,1,4,1,1,8,1,3,2265,East,2264,East
12,15,1,0,1,1,1,0,15,13,0,14,15,1,5,1,1,8,1,3,2264,East,2263,East
13,15,0,1,1,1,1,0,16,13,0,14,14,1,5,1,1,9,1,4,2263,East,2262,South
14,15,0,1,1,1,1,0,15,13,0,13,14,1,6,1,1,9,1,4,2262,South,2261,South
14,14,1,1,0,1,1,0,16,13,0,13,14,1,7,1,1,9,1,5,2261,South,2260,Stop
14,13,1,0,1,1,1,0,15,13,0,13,13,1,6,1,1,10,1,5,2260,Stop,2459,East
14,13,1,0,1,1,1,0,16,13,1,3,1,1,6,1,1,9,1,5,2459,East,2458,East
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,Stop,-1,Stop
14,1,0,0,1,1,1,0,10,13,0,13,13,0,13,13,0,17,13,1,-1,Stop,-2,Stop
14,1,0,0,1,1,1,0,10,13,0,13,14,0,14,13,0,16,13,1,-2,Stop,-3,East
14,1,0,0,1,1,1,0,10,13,0,13,13,0,15,13,0,15,13,1,-3,East,96,North
15,1,1,0,1,1,1,0,10,13,0,12,13,0,15,13,0,16,13,1,96,North,195,North
15,2,1,1,0,0,1,0,10,13,0,12,13,0,16,13,0,15,13,1,195,North,294,East
15,3,0,1,1,0,1,0,10,13,0,12,13,0,16,13,0,14,13,1,294,East,393,East
16,3,0,0,1,1,1,0,11,13,0,12,13,0,17,13,0,13,13,1,393,East,492,East
17,3,0,0,1,1,1,0,11,13,0,13,13,0,16,13,0,13,14,1,492,East,591,North
18,3,1,0,0,1,1,0,12,13,0,14,13,0,17,13,0,14,14,1,591,North,690,North
